SEX_label,JWTR_label,SCHL_label,vehicle,PINCP,JWMNP,GRNTP,AGEP
Male,"Car, truck, or van",GED or alternative credential,2,15000,30,0,45
Male,"Car, truck, or van",Master's degree,1,40000,25,3252,51
Male,Other method,"1 or more years of college credit, no degree",2,99000,157,0,65
Female,"Car, truck, or van","1 or more years of college credit, no degree",2,35000,10,0,60
Male,"Car, truck, or van",Regular high school diploma,2,79000,19,0,63
Female,"Car, truck, or van","1 or more years of college credit, no degree",2,24700,20,0,63
Male,"Car, truck, or van",Master's degree,1,120500,40,0,42
Female,"Car, truck, or van",Master's degree,2,87600,60,0,63
Male,"Car, truck, or van",Grade 6,2,24000,15,1100,39
Female,"Car, truck, or van",Bachelor's degree,3,42000,10,0,65
Male,"Car, truck, or van",Associate's degree,3,39000,65,0,60
Male,"Car, truck, or van",Master's degree,2,75000,2,1150,47
Female,"Car, truck, or van","Some college, but less than 1 year",2,8000,5,1150,46
Male,"Car, truck, or van",Bachelor's degree,2,144000,15,0,34
Male,"Car, truck, or van",Bachelor's degree,3,57700,10,0,34
Female,"Car, truck, or van",Bachelor's degree,2,70600,15,1463,51
Female,"Car, truck, or van","1 or more years of college credit, no degree",1,6800,15,840,21
Male,"Car, truck, or van",Regular high school diploma,1,25300,15,840,24
Female,"Car, truck, or van",Professional degree beyond a bachelor's degree,2,175000,35,0,36
Male,"Car, truck, or van",Bachelor's degree,2,160000,45,0,37
Male,"Car, truck, or van",Regular high school diploma,5,47000,60,1820,57
Male,"Car, truck, or van",Grade 11,5,22200,5,1820,19
Male,"Car, truck, or van","1 or more years of college credit, no degree",5,12000,55,1820,62
Female,"Car, truck, or van",Associate's degree,5,6000,55,1820,40
Male,"Car, truck, or van",Regular high school diploma,2,131150,157,0,62
Male,Walked,Bachelor's degree,2,198600,1,0,49
Female,Walked,Master's degree,2,120200,1,0,47
Male,"Car, truck, or van",Doctorate degree,1,64000,25,1298,33
Female,"Car, truck, or van",Bachelor's degree,2,50000,25,1312,56
Male,"Car, truck, or van",Associate's degree,3,25000,5,1900,27
Male,"Car, truck, or van",Bachelor's degree,1,187300,40,0,58
Female,"Car, truck, or van","1 or more years of college credit, no degree",2,86000,10,0,58
Male,"Car, truck, or van","Some college, but less than 1 year",3,546500,45,0,70
Male,"Car, truck, or van","1 or more years of college credit, no degree",3,60000,22,0,49
Female,"Car, truck, or van",Regular high school diploma,3,69000,22,0,50
Male,"Car, truck, or van",Bachelor's degree,3,498000,5,0,46
Female,"Car, truck, or van",Bachelor's degree,3,70000,20,0,45
Male,"Car, truck, or van",Master's degree,4,33500,30,0,50
Female,"Car, truck, or van",Master's degree,3,20000,45,0,73
Male,"Car, truck, or van",Bachelor's degree,2,163700,30,0,33
Female,"Car, truck, or van",Professional degree beyond a bachelor's degree,2,150000,30,0,35
Female,"Car, truck, or van",Regular high school diploma,2,11000,20,0,56
Female,"Car, truck, or van",Associate's degree,2,33000,20,0,30
Male,"Car, truck, or van",Grade 10,3,40300,30,0,49
Female,"Car, truck, or van","1 or more years of college credit, no degree",3,19000,157,0,44
Male,"Car, truck, or van",Grade 11,3,17900,15,0,17
Female,Other method,No schooling completed,3,20000,30,0,58
Male,Other method,No schooling completed,3,40000,30,0,59
Female,"Car, truck, or van",Regular high school diploma,3,20000,15,0,27
Male,"Car, truck, or van","1 or more years of college credit, no degree",1,20000,15,1600,31
Male,"Car, truck, or van",Grade 8,2,54000,10,0,56
Female,"Car, truck, or van",Bachelor's degree,2,57000,25,0,40
Female,"Car, truck, or van",Associate's degree,1,28000,16,530,50
Male,"Car, truck, or van",Regular high school diploma,3,55000,15,1540,40
Male,"Car, truck, or van","1 or more years of college credit, no degree",2,74300,30,0,73
Male,"Car, truck, or van",Bachelor's degree,2,65000,15,0,47
Female,"Car, truck, or van",GED or alternative credential,1,25000,5,0,39
Male,"Car, truck, or van",Master's degree,1,94300,20,0,49
Male,"Car, truck, or van",Bachelor's degree,2,32000,30,0,31
Male,"Car, truck, or van","1 or more years of college credit, no degree",2,30000,20,1388,27
Male,"Car, truck, or van",Regular high school diploma,2,38000,30,1388,28
Female,"Car, truck, or van",Doctorate degree,2,105000,15,0,58
Male,"Car, truck, or van",Master's degree,3,250000,45,0,43
Female,"Car, truck, or van",Master's degree,2,498000,15,0,49
Female,"Car, truck, or van",Bachelor's degree,3,10000,25,0,52
Male,"Car, truck, or van",Master's degree,3,164000,20,0,53
Male,"Car, truck, or van",Grade 10,3,2600,15,0,16
Female,"Car, truck, or van",Regular high school diploma,2,42000,20,1749,53
Male,"Car, truck, or van",Bachelor's degree,2,44000,15,1749,54
Male,"Car, truck, or van",Associate's degree,4,30000,45,0,26
Male,"Car, truck, or van",No schooling completed,3,45900,5,0,50
Female,"Car, truck, or van",No schooling completed,3,37500,25,0,44
Male,"Car, truck, or van",Regular high school diploma,3,15600,5,0,20
Male,"Car, truck, or van",Associate's degree,3,74020,25,0,55
Female,"Car, truck, or van","Some college, but less than 1 year",1,44000,35,1582,34
Female,"Car, truck, or van",Master's degree,1,32500,60,1570,55
Male,"Car, truck, or van","Some college, but less than 1 year",1,26200,45,710,30
Female,"Car, truck, or van",Regular high school diploma,4,80000,9,0,53
Male,"Car, truck, or van",GED or alternative credential,2,51000,25,0,59
Male,"Car, truck, or van",Professional degree beyond a bachelor's degree,1,25000,10,0,60
Male,"Car, truck, or van",Associate's degree,3,27300,25,1288,21
Female,"Car, truck, or van",Associate's degree,3,32000,10,1288,31
Female,"Car, truck, or van",Regular high school diploma,3,10000,20,1288,25
Female,"Car, truck, or van",Bachelor's degree,3,71700,60,0,52
Female,"Car, truck, or van",Associate's degree,3,48600,60,0,42
Female,"Car, truck, or van",Bachelor's degree,1,73000,35,0,33
Male,"Car, truck, or van",Bachelor's degree,2,60000,25,0,37
Female,"Car, truck, or van",Bachelor's degree,2,100000,30,0,32
Male,"Car, truck, or van","Some college, but less than 1 year",3,17000,15,1240,20
Male,"Car, truck, or van",GED or alternative credential,3,61000,15,1240,44
Female,"Car, truck, or van",Associate's degree,3,50000,45,0,40
Male,"Car, truck, or van","1 or more years of college credit, no degree",3,60000,25,0,40
Male,"Car, truck, or van",Bachelor's degree,3,100000,20,0,26
Female,"Car, truck, or van",Bachelor's degree,3,42000,20,0,26
Female,"Car, truck, or van",Bachelor's degree,1,3500,5,0,62
Male,"Car, truck, or van",Regular high school diploma,0,37100,20,0,62
Male,"Car, truck, or van",12th grade - no diploma,3,80000,15,2315,30
Male,"Car, truck, or van","Some college, but less than 1 year",4,110050,30,0,45
Female,"Car, truck, or van",Associate's degree,4,34000,20,0,25
Female,"Car, truck, or van",Grade 11,2,24000,60,0,54
Female,"Car, truck, or van","1 or more years of college credit, no degree",1,50000,45,1518,39
Male,"Car, truck, or van",Bachelor's degree,4,73700,20,0,66
Female,"Car, truck, or van",Bachelor's degree,2,100000,30,0,35
Female,"Car, truck, or van","Some college, but less than 1 year",2,63700,12,0,52
Female,"Car, truck, or van","1 or more years of college credit, no degree",2,1800,15,0,20
Male,"Car, truck, or van",Bachelor's degree,3,40000,10,0,53
Male,Other method,GED or alternative credential,2,85000,15,2666,39
Male,"Car, truck, or van","Some college, but less than 1 year",2,60000,30,0,62
Female,"Car, truck, or van","1 or more years of college credit, no degree",2,24000,30,0,51
Female,"Car, truck, or van",Bachelor's degree,4,108800,20,0,71
Male,"Car, truck, or van",Bachelor's degree,4,235100,20,0,78
Male,"Car, truck, or van",Doctorate degree,2,134930,5,0,73
Female,"Car, truck, or van",GED or alternative credential,2,26100,15,0,37
Male,Streetcar or trolley car (carro publico in Puerto Rico),Regular high school diploma,3,35000,60,0,51
Female,"Car, truck, or van","1 or more years of college credit, no degree",3,20000,25,0,45
Male,"Car, truck, or van","1 or more years of college credit, no degree",2,47000,10,1887,49
Female,"Car, truck, or van",Bachelor's degree,2,55700,20,1887,49
Female,"Car, truck, or van",Bachelor's degree,2,30000,25,0,31
Male,"Car, truck, or van","1 or more years of college credit, no degree",2,14200,7,0,66
Female,"Car, truck, or van","Some college, but less than 1 year",1,20000,20,1203,41
Male,"Car, truck, or van",Master's degree,4,788000,10,0,39
Female,"Car, truck, or van","Some college, but less than 1 year",3,3200,5,0,45
Male,"Car, truck, or van",Bachelor's degree,3,98200,40,0,50
Male,"Car, truck, or van",Bachelor's degree,1,105000,15,1405,49
Female,"Car, truck, or van","1 or more years of college credit, no degree",2,37000,7,0,57
Female,"Car, truck, or van",Bachelor's degree,1,75000,7,1570,44
Male,"Car, truck, or van","Some college, but less than 1 year",2,40000,157,0,45
Female,"Car, truck, or van",Master's degree,3,22000,60,2140,25
Female,"Car, truck, or van",Bachelor's degree,3,4000,15,2140,22
Female,"Car, truck, or van",Bachelor's degree,3,6000,20,2140,22
Male,"Car, truck, or van",Associate's degree,2,130000,15,0,48
Female,"Car, truck, or van",Professional degree beyond a bachelor's degree,3,77000,15,0,59
Male,"Car, truck, or van",Regular high school diploma,3,42000,15,0,60
Female,"Car, truck, or van",Master's degree,2,33100,2,1940,48
Male,"Car, truck, or van",Master's degree,1,80000,4,0,59
Male,"Car, truck, or van",Master's degree,1,140000,30,0,53
Male,"Car, truck, or van",Associate's degree,2,92000,20,1800,28
Female,"Car, truck, or van","1 or more years of college credit, no degree",2,43600,5,1800,31
Male,"Car, truck, or van",Master's degree,1,126000,45,2407,42
Male,"Car, truck, or van",Bachelor's degree,2,120000,10,0,61
Male,"Car, truck, or van",Bachelor's degree,1,50000,20,0,59
Male,"Car, truck, or van",Bachelor's degree,0,50000,15,0,26
Female,"Car, truck, or van",Bachelor's degree,0,20000,45,0,24
Female,"Car, truck, or van",Bachelor's degree,2,80000,5,1700,27
Female,"Car, truck, or van",Bachelor's degree,2,35000,10,1700,27
Male,"Car, truck, or van",Grade 8,1,50000,30,0,30
Male,"Car, truck, or van",Grade 2,1,18000,1,0,35
Male,"Car, truck, or van",Grade 8,1,53000,90,0,32
Female,"Car, truck, or van","Some college, but less than 1 year",5,35000,10,0,35
Male,"Car, truck, or van",Grade 6,5,40000,5,0,63
Female,"Car, truck, or van",Regular high school diploma,5,6000,25,0,62
Male,"Car, truck, or van","Some college, but less than 1 year",5,20000,30,0,29
Male,"Car, truck, or van",Professional degree beyond a bachelor's degree,2,220000,70,0,31
Female,"Car, truck, or van",Professional degree beyond a bachelor's degree,2,200000,80,0,31
Male,"Car, truck, or van",Regular high school diploma,2,80000,45,1300,20
Female,"Car, truck, or van",Master's degree,1,62000,17,0,37
Male,"Car, truck, or van",Bachelor's degree,1,50000,10,550,37
Male,"Car, truck, or van",Grade 6,2,37000,95,1267,34
Female,"Car, truck, or van",Bachelor's degree,1,28700,10,960,63
Female,"Car, truck, or van","1 or more years of college credit, no degree",4,80000,20,0,64
Male,"Car, truck, or van",Professional degree beyond a bachelor's degree,2,55500,90,0,71
Female,Walked,Regular high school diploma,4,23000,1,0,28
Female,"Car, truck, or van",GED or alternative credential,4,52000,5,0,39
Male,"Car, truck, or van","1 or more years of college credit, no degree",4,15000,5,0,20
Male,"Car, truck, or van",Bachelor's degree,4,110000,8,0,35
Male,"Car, truck, or van",Bachelor's degree,2,109000,35,1000,36
Female,"Car, truck, or van",Bachelor's degree,3,48000,15,0,46
Male,"Car, truck, or van",Bachelor's degree,3,498000,15,0,51
Male,"Car, truck, or van",Regular high school diploma,3,14200,15,0,18
Female,"Car, truck, or van",Bachelor's degree,1,88000,30,0,58
Male,Other method,Bachelor's degree,2,205050,157,0,39
Female,"Car, truck, or van","1 or more years of college credit, no degree",2,15000,30,1503,61
Male,"Car, truck, or van",Grade 11,2,102000,10,1503,59
Male,"Car, truck, or van",Associate's degree,3,60000,15,0,31
Female,"Car, truck, or van",Bachelor's degree,3,63120,100,0,46
Male,"Car, truck, or van","Some college, but less than 1 year",3,10000,15,0,51
Male,Bus or trolley bus,Bachelor's degree,2,45000,50,0,36
Female,"Car, truck, or van",Master's degree,2,97000,40,0,36
Male,"Car, truck, or van",Regular high school diploma,2,610,30,0,46
Female,"Car, truck, or van",Regular high school diploma,3,30000,90,0,65
Female,"Car, truck, or van",GED or alternative credential,1,29400,20,0,66
Female,"Car, truck, or van",Regular high school diploma,1,65000,15,1480,50
Male,"Car, truck, or van",Bachelor's degree,3,135000,30,0,48
Female,"Car, truck, or van","1 or more years of college credit, no degree",3,15000,15,0,25
Female,"Car, truck, or van","1 or more years of college credit, no degree",3,3000,30,0,21
Female,"Car, truck, or van",Bachelor's degree,2,122000,45,0,26
Female,"Car, truck, or van",Bachelor's degree,2,50500,45,0,26
Male,"Car, truck, or van",Regular high school diploma,1,28300,15,0,55
Female,"Car, truck, or van",Regular high school diploma,1,81000,40,0,57
Male,"Car, truck, or van",Bachelor's degree,3,132800,46,0,79
Female,Walked,Master's degree,3,293000,5,0,63
Female,"Car, truck, or van","1 or more years of college credit, no degree",4,35000,30,1200,38
Male,"Car, truck, or van",Master's degree,4,75000,40,1200,53
Male,Walked,Master's degree,1,115000,15,1832,37
Female,"Car, truck, or van",Bachelor's degree,3,7200,7,0,34
Male,"Car, truck, or van",Bachelor's degree,3,150000,10,0,37
Male,"Car, truck, or van",Bachelor's degree,3,85000,15,0,33
Female,"Car, truck, or van",Bachelor's degree,3,20000,30,0,31
Male,"Car, truck, or van",Regular high school diploma,2,42800,15,1517,41
Female,"Car, truck, or van",Regular high school diploma,2,42800,15,1517,41
Female,"Car, truck, or van",Associate's degree,1,25000,10,1030,31
Male,"Car, truck, or van",Master's degree,1,63500,25,0,53
Male,"Car, truck, or van",Bachelor's degree,1,17000,23,1003,26
Male,Other method,Bachelor's degree,6,80000,157,0,55
Female,"Car, truck, or van",Bachelor's degree,6,65000,20,0,49
Female,"Car, truck, or van",Master's degree,2,50000,25,1580,31
Female,"Car, truck, or van",Regular high school diploma,5,30000,15,0,40
Male,"Car, truck, or van",Regular high school diploma,5,498000,15,0,40
Male,"Car, truck, or van",Master's degree,1,90000,10,1305,41
Female,"Car, truck, or van",Bachelor's degree,2,37100,2,0,75
Male,"Car, truck, or van",Regular high school diploma,2,32000,20,0,60
Male,"Car, truck, or van","1 or more years of college credit, no degree",2,30000,15,0,30
Female,"Car, truck, or van",Associate's degree,2,3900,7,0,39
Male,"Car, truck, or van",Bachelor's degree,2,93000,45,0,32
Male,"Car, truck, or van",Bachelor's degree,2,88000,75,0,44
Male,"Car, truck, or van",Regular high school diploma,2,12000,10,0,43
Male,"Car, truck, or van",Bachelor's degree,2,60000,25,0,28
Male,"Car, truck, or van","1 or more years of college credit, no degree",2,60000,60,0,32
Female,"Car, truck, or van",Regular high school diploma,1,29500,20,1344,47
Male,"Car, truck, or van",GED or alternative credential,2,60000,10,0,61
Female,"Car, truck, or van","1 or more years of college credit, no degree",1,78000,8,0,38
Male,"Car, truck, or van",GED or alternative credential,1,40300,30,0,43
Male,"Car, truck, or van",Master's degree,2,47500,10,0,66
Female,"Car, truck, or van",Regular high school diploma,2,111900,10,0,77
Male,Walked,Bachelor's degree,1,14600,1,1800,60
Male,"Car, truck, or van",Master's degree,1,110500,15,1000,44
Male,"Car, truck, or van",GED or alternative credential,2,40000,35,0,25
Female,"Car, truck, or van","Some college, but less than 1 year",2,7700,10,0,24
Male,"Car, truck, or van",Associate's degree,3,20000,7,1392,28
Male,"Car, truck, or van",Regular high school diploma,3,45000,7,1392,30
Male,"Car, truck, or van","1 or more years of college credit, no degree",3,40000,45,0,41
Female,"Car, truck, or van",Bachelor's degree,3,50000,35,0,39
Male,"Car, truck, or van",Master's degree,2,51200,40,0,46
Female,"Car, truck, or van",Bachelor's degree,2,33600,25,0,47
Male,"Car, truck, or van","1 or more years of college credit, no degree",3,16400,15,0,23
Male,"Car, truck, or van",Regular high school diploma,1,46000,15,1513,61
Male,"Car, truck, or van",Master's degree,2,142770,15,0,69
Male,"Car, truck, or van",Associate's degree,1,37700,10,0,70
Female,"Car, truck, or van",Regular high school diploma,2,22000,157,830,65
Female,"Car, truck, or van","Some college, but less than 1 year",2,40000,157,830,39
Male,"Car, truck, or van",Bachelor's degree,5,45000,15,0,52
Female,"Car, truck, or van","1 or more years of college credit, no degree",5,20000,15,0,29
